pdf,column,model,category,ground_truth,predicted,correctness,completeness,overall,reason
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm - N,Gemini 2.5 Flash (native),numeric_tolerance,501 (SOC + AAP),Experimental arm (SOC + AAP): 501; Control arm (SOC-alone): 502,0.5,1.0,0.75,"1. Number Extraction: GT: 501; Pred: 501, 502. 2. Matching and Tolerance: 501 (Pred) matches 501 (GT). 502 (Pred) does not match any number in GT. 3. Correctness: One number in Pred (501) matches a number in GT. One number in Pred (502) does not match. Correctness = 0.5. 4. Completeness: The number 501 in GT is captured in Pred. Completeness = 1.0"
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm 1 Regimen,Gemini 2.5 Flash (native),structured_text,"Abiraterone acetate 1000 mg daily + prednisolone 5 mg daily, added to lifelong ADT; continued until progression",Abiraterone (1000 mg daily) with prednisolone (5 mg daily) plus lifelong ADT,1.0,0.5,0.75,"The prediction captures the drug names, dosages, and frequency, and the addition of lifelong ADT. The phrase ""continued until progression"" is not captured, but the core regimen is."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm 1 Regimen,LandingAI (ADE),structured_text,"Abiraterone acetate 1000 mg daily + prednisolone 5 mg daily, added to lifelong ADT; continued until progression",Abiraterone acetate 1000 mg daily + prednisolone 5 mg daily,1.0,0.5,0.75,"The prediction accurately captures the drug names, dosages, and frequency. It misses the ""added to lifelong ADT; continued until progression"" part."
NCT00268476_James_STAMPEDE_IJC'22,Trial Name,Gemini 2.5 Flash (native),structured_text,Abiraterone acetate plus prednisolone for metastatic patients starting hormone therapy: 5-year follow-up results from the STAMPEDE randomised trial,STAMPEDE randomised trial,1.0,0.5,0.75,"The prediction captures the core identifier of the trial, ""STAMPEDE randomised trial"". It omits the full title but retains the essential information."
NCT00268476_James_STAMPEDE_IJC'22,Type of Therapy,Gemini 2.5 Flash (native),structured_text,Hormonal / endocrine therapy (ADT backbone with androgen-axis targeting),"Abiraterone acetate plus prednisolone (AAP) added to standard-of-care (SOC), which is androgen deprivation therapy (ADT).",1.0,0.5,0.75,"The prediction provides a more specific description of the therapy, focusing on the drugs used and their context within the standard of care (ADT). While different, it's a valid and informative description. It correctly identifies ADT."
NCT00309985_Kriayako_CHAARTED_JCO'18,Median Age (years),Gemini 2.5 Flash (free-form),numeric_tolerance,,,1.0,0.5,0.75,"GT contains three numbers: 63, 39, and 91. Pred contains one number: 63. The predicted number 63 matches the first number in GT. Correctness: 1.0 (The predicted number matches a number in GT) Completeness: 0.5 (One of the two GT numbers is captured in Pred)"
NCT00309985_Kriayako_CHAARTED_JCO'18,Secondary Endpoint(s),Gemini 2.5 Flash (free-form),structured_text,Time to CRPC; time to clinical progression; PSA response,"Secondary end points included time to development of CRPC, defined either serologically or clinically from the time of random assignment until PSA progression, development of worsening symptoms, evidence of radiographic progression, or patient's deterioration as per investigator's opinion.",1.0,0.5,0.75,"The prediction captures ""time to CRPC"" and ""time to clinical progression"" (through mentioning worsening symptoms, radiographic progression, and deterioration). It misses ""PSA response"". The prediction provides more detail about the definition of the endpoints, which is acceptable."
NCT00309985_Kriayako_CHAARTED_JCO'18,Secondary Endpoint(s),LandingAI (ADE),structured_text,Time to CRPC; time to clinical progression; PSA response,"Time to development of CRPC, time to clinical progression",1.0,0.5,0.75,"The prediction captures ""time to clinical progression"" exactly. ""Time to CRPC"" is rephrased as ""Time to development of CRPC,"" which preserves the meaning. However, ""PSA response"" is missing."
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Arm - N,Gemini 2.5 Flash (free-form),numeric_tolerance,397,"ADT plus docetaxel - 397, ADT alone - 393",0.5,1.0,0.75,"The GT has one number (397). The Pred has two numbers (397, 393). The number 397 in Pred matches the number 397 in GT. The number 393 in Pred does not match the number 397 in GT (it is outside the tolerance). Correctness: One of the two predicted numbers is correct. Therefore, correctness is 0.5. Completeness: The GT number 397 is captured in the prediction. Therefore, completeness is 1.0."
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Arm 1 Regimen,Gemini 2.5 Flash (free-form),structured_text,Docetaxel 75 mg/m² IV every 3 weeks for up to 6 cycles + continuous ADT,ADT in combination with docetaxel 75 mg/m² for up to six cycles,1.0,0.5,0.75,"The prediction captures the docetaxel dose, duration, and combination with ADT. It misses the IV administration route and the ""every 3 weeks"" schedule, and the ""continuous"" nature of ADT."
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Arm 1 Regimen,Gemini 2.5 Flash (native),structured_text,Docetaxel 75 mg/m² IV every 3 weeks for up to 6 cycles + continuous ADT,ADT in combination with docetaxel 75 mg/m² for up to six cycles,1.0,0.5,0.75,"The prediction captures the key elements: Docetaxel at the correct dose and schedule (up to 6 cycles), and ADT. It misses the ""IV every 3 weeks"" part of the docetaxel administration and that ADT is continuous."
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Arm 1 Regimen,LandingAI (ADE),structured_text,Docetaxel 75 mg/m² IV every 3 weeks for up to 6 cycles + continuous ADT,Docetaxel 75 mg/m² for up to six cycles plus ADT,1.0,0.5,0.75,"The prediction captures the Docetaxel dose and number of cycles, and ADT. It misses ""IV every 3 weeks"" and ""continuous""."
NCT00309985_Kriayako_CHAARTED_JCO'18,Treatment Arm(s),Gemini 2.5 Flash (native),structured_text,ADT + docetaxel,ADT plus docetaxel; ADT alone,0.5,1.0,0.75,"The prediction includes the correct treatment arm (ADT + docetaxel) but also includes ""ADT alone"" which is not specified in the GT."
NCT00309985_Kriayako_CHAARTED_JCO'18,Trial,Gemini 2.5 Flash (free-form),structured_text,CHAARTED (long-term JCO analysis),CHAARTED (Chemohormonal Therapy Versus Androgen Ablation Randomized Trial for Extensive Disease in Prostate Cancer),1.0,0.5,0.75,"The prediction provides the full name of the CHAARTED trial, which is a valid expansion of the abbreviation. The GT includes additional information about the analysis type, which is not captured in the prediction."
NCT00309985_Kriayako_CHAARTED_JCO'18,Trial,Gemini 2.5 Flash (native),structured_text,CHAARTED (long-term JCO analysis),CHAARTED (Chemohormonal Therapy Versus Androgen Ablation Randomized Trial for Extensive Disease in Prostate Cancer),1.0,0.5,0.75,The prediction correctly identifies the trial name and provides the full name. The GT provides the short name and additional information about the analysis. The core trial is identified.
NCT00309985_Kriayako_CHAARTED_JCO'18,Trial,LandingAI (ADE),structured_text,CHAARTED (long-term JCO analysis),CHAARTED,1.0,0.5,0.75,"The prediction captures the core trial name, but misses the additional detail about the analysis."
NCT00309985_Kriayako_CHAARTED_JCO'18,Type of Therapy,Gemini 2.5 Flash (free-form),structured_text,Chemohormonal therapy (ADT + docetaxel),Androgen-deprivation therapy (ADT) in combination with docetaxel or ADT alone,0.5,1.0,0.75,"The prediction includes ADT and docetaxel, which are components of chemohormonal therapy. However, it also includes ""ADT alone,"" which is not in the GT. The prediction captures the key components but adds an alternative not present in the GT."
NCT00309985_Kriayako_CHAARTED_JCO'18,Type of Therapy,Gemini 2.5 Flash (native),structured_text,Chemohormonal therapy (ADT + docetaxel),"Androgen-deprivation therapy (ADT) in combination with docetaxel 75 mg/m² for up to six cycles, or ADT alone.",0.5,1.0,0.75,"The prediction includes all the elements of the ground truth (ADT + docetaxel), but also includes additional information about dosage and duration, and an alternative treatment. The core concept is present, but there's extra detail."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Median Age (years),Gemini 2.5 Flash (free-form),numeric_tolerance,,,1.0,0.5,0.75,"GT contains three numbers: 63, 39, and 91. Pred contains one number: 63. The predicted number 63 matches the first number in GT. Correctness: 1.0 (The predicted number matches a number in GT) Completeness: 0.5 (One of the two GT numbers is captured in Pred)"
NCT00309985_Sweeney_CHAARTED_NEJM'15,Secondary Endpoint(s),LandingAI (ADE),structured_text,Time to castration-resistant prostate cancer; time to clinical progression; PSA response; safety,"Time to castration-resistant prostate cancer, time to clinical progression, PSA response at 6 and 12 months",1.0,0.5,0.75,The prediction includes some of the endpoints from the GT but misses 'Safety'.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Arm - N,Gemini 2.5 Flash (free-form),numeric_tolerance,397,ADT plus Docetaxel - 397; ADT Alone - 393,0.5,1.0,0.75,"GT: Contains one number: 397. Pred: Contains two numbers: 397 and 393. Correctness: One number in Pred (397) matches the number in GT. The other number (393) does not. Therefore, correctness is 0.5. Completeness: The number in GT (397) is captured in Pred. Therefore, completeness is 1.0."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Arm(s),Gemini 2.5 Flash (native),structured_text,ADT + docetaxel,ADT plus docetaxel; ADT alone,0.5,1.0,0.75,"""ADT plus docetaxel"" is equivalent to ""ADT + docetaxel"". However, ""ADT alone"" is incorrect as it is the control arm."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Trial Name,LandingAI (ADE),structured_text,CHAARTED (E3805) – Chemohormonal therapy in metastatic hormone-sensitive prostate cancer,Chemohormonal Therapy in Metastatic Hormone-Sensitive Prostate Cancer,1.0,0.5,0.75,The prediction captures the core concept but misses the trial name 'CHAARTED (E3805)'.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Add-on Treatment,Gemini 2.5 Flash (native),structured_text,Orteronel,orteronel; bicalutamide,0.5,1.0,0.75,"The prediction includes ""orteronel"" which is correct, but also includes ""bicalutamide"" which is incorrect as it is part of the control arm, not an add-on treatment."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Gemini 2.5 Flash (native),numeric_tolerance,13–14%,13%,1.0,0.5,0.75,"GT contains ""13%"" and ""14%"". Pred contains ""13%"". ""13%"" matches ""13%""."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Class of Agent in Treatment Arm 1,Gemini 2.5 Flash (free-form),structured_text,"CYP17 17,20-lyase inhibitor","Nonsteroidal 17,20-lyase inhibitor",0.5,1.0,0.75,"The prediction correctly identifies the target (17,20-lyase inhibitor) but adds ""Nonsteroidal,"" which is not explicitly stated in the ground truth. While it might be implied, it's additional information."
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median Age (years) | Control,Gemini 2.5 Flash (native),numeric_tolerance,68.1,68.1 (19.4-92.3),0.5,1.0,0.75,"GT has one number: 68.1. Pred has three numbers: 68.1, 19.4, 92.3. The number 68.1 in Pred matches the number in GT. Correctness: 1/3 numbers in Pred match GT, so correctness = 0.5. Completeness: 1/1 numbers in GT are captured in Pred, so completeness = 1.0"
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median Age (years) | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,67.6,67.6 (46.1-90.0),0.5,1.0,0.75,"GT has one number: 67.6. Pred has three numbers: 67.6, 46.1, 90.0. The number 67.6 in Pred matches the number in GT. Correctness: 1/3 numbers in Pred match GT, so correctness = 0.5. Completeness: 1/1 numbers in GT are captured in Pred, so completeness = 1.0"
NCT01809691_Aggarwal_SWOG1216_JCO'22,Median Follow-Up Duration (mo),Gemini 2.5 Flash (native),numeric_tolerance,4.9 years (~58.8 mo),58.8,1.0,0.5,0.75,The predicted number matches a number in GT. Only one of the two GT numbers is captured in the prediction.
NCT01809691_Aggarwal_SWOG1216_JCO'22,Type of Therapy,Gemini 2.5 Flash (free-form),structured_text,Hormonal / endocrine therapy,androgen deprivation therapy (ADT) with orteronel (300 mg oral twice daily) or ADT with bicalutamide (50 mg oral once daily),1.0,0.5,0.75,"While ADT is a type of hormonal/endocrine therapy, the prediction includes specific treatment regimens, which is more detailed than the GT. The GT is a broader classification. The prediction is not incorrect, but it's more specific."
NCT01957436_Fizazi_PEACE1_Lancet'22,Add-on Treatment,Gemini 2.5 Flash (free-form),structured_text,Abiraterone + prednisone,Abiraterone plus prednisone and radiotherapy,0.5,1.0,0.75,"GT is ""Abiraterone + prednisone"". Pred is ""Abiraterone plus prednisone and radiotherapy"". Pred contains all the information in GT, but also includes ""radiotherapy"" which is additional information."
NCT01957436_Fizazi_PEACE1_Lancet'22,Gleason score - N (%) | ≤ 7 | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,133 (23%),71 (20%),0.5,1.0,0.75,"Percentage is correct, but count is incorrect"
NCT01957436_Fizazi_PEACE1_Lancet'22,Gleason score - N (%) | ≤ 7 | Control,LandingAI (ADE),numeric_tolerance,133 (23%),71 (20%),0.5,1.0,0.75,"Both GT and Pred provide count and percentage. Count: GT = 133, Pred = 71. The difference is greater than the tolerance of 0.2. Percentage: GT = 23%, Pred = 20%. The difference is within the tolerance of 2%. Since the count is incorrect, the overall correctness will be less than 1."
NCT01957436_Fizazi_PEACE1_Lancet'22,Gleason score - N (%) | ≤ 7 | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,145 (25%),79 (23%),0.5,1.0,0.75,"Percentage is correct, but count is incorrect"
NCT01957436_Fizazi_PEACE1_Lancet'22,Gleason score - N (%) | ≤ 7 | Treatment,LandingAI (ADE),numeric_tolerance,145 (25%),79 (23%),0.5,1.0,0.75,"Both GT and Pred provide count and percentage. Count: GT = 145, Pred = 79. The difference is greater than the tolerance of 0.2. Percentage: GT = 25%, Pred = 23%. The difference is within the tolerance of 2%. Since the count is incorrect, the overall correctness will be less than 1."
NCT01957436_Fizazi_PEACE1_Lancet'22,Gleason score - N (%) | ≥ 8 | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,441 (77%),276 (80%),0.5,1.0,0.75,"Percentage is correct, but count is incorrect"
NCT01957436_Fizazi_PEACE1_Lancet'22,Gleason score - N (%) | ≥ 8 | Control,LandingAI (ADE),numeric_tolerance,441 (77%),276 (80%),0.5,1.0,0.75,"Both GT and Pred provide count and percentage. Count: GT = 441, Pred = 276. The difference is greater than the tolerance of 0.2. Percentage: GT = 77%, Pred = 80%. The difference is within the tolerance of 2%. Since the count is incorrect, the overall correctness will be less than 1."
